,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
1525,WP,WP:WP4891,COVID 19 adverse outcome pathway,0.006662636133959269,True,COVID 19 adverse outcome pathway,15,813,8,8286,0.00984009840098401,0.5333333333333333,Module Singleton,['WP:000000']
1526,KEGG,KEGG:04612,Antigen processing and presentation,0.00668759823101036,True,Antigen processing and presentation,69,30,4,8484,0.13333333333333333,0.057971014492753624,Module 2,['KEGG:00000']
1527,REAC,REAC:R-HSA-176187,Activation of ATR in response to replication stress,0.006779484003712446,True,Activation of ATR in response to replication stress,37,982,13,10842,0.013238289205702648,0.35135135135135137,Module Singleton,['REAC:R-HSA-69481']
1528,GO:BP,GO:0002252,immune effector process,0.006794417868744648,True,"""Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",698,59,11,21031,0.1864406779661017,0.015759312320916905,Module 0,['GO:0002376']
1529,GO:BP,GO:0019725,cellular homeostasis,0.006796172239437354,True,"""Any process involved in the maintenance of an internal steady state at the level of the cell."" [GOC:isa_complete, GOC:jl, ISBN:0395825172]",831,60,12,21031,0.2,0.01444043321299639,Module 1,['GO:0042592']
1530,GO:MF,GO:0042288,MHC class I protein binding,0.006808419593248555,True,"""Binding to a major histocompatibility complex class I molecule; a set of molecules displayed on cell surfaces that are responsible for lymphocyte recognition and antigen presentation."" [GOC:jl]",18,54,3,20212,0.05555555555555555,0.16666666666666666,Module 2,['GO:0042287']
1531,HPA,HPA:0090973,cerebellum; granular cells - cytoplasm/membrane[High],0.006813750626503796,True,cerebellum; granular cells - cytoplasm/membrane[High],130,52,6,11019,0.11538461538461539,0.046153846153846156,Module 0,['HPA:0090972']
1532,HPA,HPA:0530711,spleen; cells in red pulp[≥Low],0.006832556444971581,True,spleen; cells in red pulp[≥Low],5333,18,17,11019,0.9444444444444444,0.00318769923120195,Module 4,['HPA:0530000']
1533,REAC,REAC:R-HSA-2514853,Condensation of Prometaphase Chromosomes,0.006861719381794862,True,Condensation of Prometaphase Chromosomes,11,982,7,10842,0.007128309572301426,0.6363636363636364,Module Singleton,['REAC:R-HSA-68877']
1534,GO:BP,GO:0070887,cellular response to chemical stimulus,0.006890963703839772,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2683,37,16,21031,0.43243243243243246,0.005963473723443906,Module 3,"['GO:0042221', 'GO:0051716']"
1535,KEGG,KEGG:05310,Asthma,0.006914569339483288,True,Asthma,27,746,10,8484,0.013404825737265416,0.37037037037037035,Module Singleton,['KEGG:00000']
1536,GO:BP,GO:0030099,myeloid cell differentiation,0.006937818968640434,True,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte, megakaryocyte, thrombocyte, or erythrocyte lineages."" [GOC:add, ISBN:0781735149]",437,59,9,21031,0.15254237288135594,0.020594965675057208,Module 0,"['GO:0030097', 'GO:0030154']"
1537,GO:MF,GO:0005515,protein binding,0.006950618055603149,True,"""Binding to a protein."" [GOC:go_curators]",14838,61,58,20212,0.9508196721311475,0.003908882598732983,Module 1,['GO:0005488']
1538,KEGG,KEGG:04662,B cell receptor signaling pathway,0.0070294478190654035,True,B cell receptor signaling pathway,81,746,19,8484,0.02546916890080429,0.2345679012345679,Module Singleton,['KEGG:00000']
1539,GO:BP,GO:1903706,regulation of hemopoiesis,0.007042559333635796,True,"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",418,23,6,21031,0.2608695652173913,0.014354066985645933,Module 4,"['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']"
1540,GO:BP,GO:0097191,extrinsic apoptotic signaling pathway,0.007066149585547776,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]",228,59,7,21031,0.11864406779661017,0.03070175438596491,Module 0,"['GO:0007166', 'GO:0097190']"
1541,GO:BP,GO:0031960,response to corticosteroid,0.0071441046454201705,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosteroid hormone stimulus. A corticosteroid is a steroid hormone that is produced in the adrenal cortex. Corticosteroids are involved in a wide range of physiologic systems such as stress response, immune response and regulation of inflammation, carbohydrate metabolism, protein catabolism, blood electrolyte levels, and behavior. They include glucocorticoids and mineralocorticoids."" [GOC:mah, PMID:11027914]",154,1478,28,21031,0.018944519621109608,0.18181818181818182,Module Singleton,['GO:0048545']
1542,GO:CC,GO:0030027,lamellipodium,0.007178986795160233,True,"""A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments."" [ISBN:0815316194]",202,64,6,22097,0.09375,0.0297029702970297,Module 0,"['GO:0031252', 'GO:0120025']"
1543,GO:MF,GO:0016853,isomerase activity,0.007285713530621596,True,"""Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5."" [ISBN:0198506732]",172,61,6,20212,0.09836065573770492,0.03488372093023256,Module 1,['GO:0003824']
1544,WP,WP:WP236,Adipogenesis,0.0074166854517388825,True,Adipogenesis,130,27,5,8286,0.18518518518518517,0.038461538461538464,Module 3,['WP:000000']
1545,GO:BP,GO:1905820,positive regulation of chromosome separation,0.007427693560761472,True,"""Any process that activates or increases the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",30,1478,11,21031,0.007442489851150203,0.36666666666666664,Module Singleton,"['GO:0051304', 'GO:0090068', 'GO:1905818']"
1546,GO:BP,GO:0001562,response to protozoan,0.007427693560761472,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a protozoan."" [GOC:ai]",30,1478,11,21031,0.007442489851150203,0.36666666666666664,Module Singleton,['GO:0051707']
1547,MIRNA,MIRNA:hsa-miR-106b-3p,hsa-miR-106b-3p,0.00752033736047949,True,hsa-miR-106b-3p,75,61,5,14819,0.08196721311475409,0.06666666666666667,Module 0,['MIRNA:000000']
1548,GO:BP,GO:0042100,B cell proliferation,0.007544292205244035,True,"""The expansion of a B cell population by cell division. Follows B cell activation."" [GOC:jl]",105,23,4,21031,0.17391304347826086,0.0380952380952381,Module 4,"['GO:0042113', 'GO:0046651']"
1549,GO:BP,GO:0010821,regulation of mitochondrion organization,0.007573988638894121,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a mitochondrion."" [GOC:dph, GOC:tb]",148,59,6,21031,0.1016949152542373,0.04054054054054054,Module 0,"['GO:0007005', 'GO:0033043']"
1550,GO:BP,GO:2000147,positive regulation of cell motility,0.007594610417207923,True,"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]",568,59,10,21031,0.1694915254237288,0.017605633802816902,Module 0,"['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']"
1551,HPA,HPA:0590053,thyroid gland; glandular cells[High],0.00767664750935392,True,thyroid gland; glandular cells[High],1881,47,20,11019,0.425531914893617,0.01063264221158958,Module 1,['HPA:0590052']
1552,GO:BP,GO:0031100,animal organ regeneration,0.007789399493783936,True,"""The regrowth of a lost or destroyed animal organ."" [GOC:mah]",68,1478,17,21031,0.011502029769959404,0.25,Module Singleton,"['GO:0031099', 'GO:0048513']"
1553,HPA,HPA:0401331,rectum; mucosal lymphoid cells[≥Low],0.007817190158449219,True,rectum; mucosal lymphoid cells[≥Low],543,52,11,11019,0.21153846153846154,0.020257826887661142,Module 0,['HPA:0400000']
1554,HPA,HPA:0461391,skin 1; cells in basal layer[≥Low],0.007847755520088203,True,skin 1; cells in basal layer[≥Low],881,922,108,11019,0.11713665943600868,0.12258796821793416,Module Singleton,['HPA:0460000']
1555,GO:BP,GO:0010948,negative regulation of cell cycle process,0.00784821722545464,True,"""Any process that decreases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]",302,1478,44,21031,0.029769959404600813,0.1456953642384106,Module Singleton,"['GO:0010564', 'GO:0022402', 'GO:0045786']"
1556,GO:BP,GO:0019883,antigen processing and presentation of endogenous antigen,0.007865483613699771,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of endogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",31,23,3,21031,0.13043478260869565,0.0967741935483871,Module 4,['GO:0019882']
1557,GO:CC,GO:0005925,focal adhesion,0.00790317678383603,True,"""A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ)."" [GOC:aruk, GOC:bc, ISBN:0124325653, ISBN:0815316208, PMID:10419689, PMID:12191915, PMID:15246682, PMID:1643657, PMID:16805308, PMID:19197329, PMID:23033047, PMID:26923917, PMID:28796323, PMID:8314002]",422,64,8,22097,0.125,0.018957345971563982,Module 0,['GO:0030055']
1558,REAC,REAC:R-HSA-909733,Interferon alpha/beta signaling,0.007913844810644442,True,Interferon alpha/beta signaling,71,52,5,10842,0.09615384615384616,0.07042253521126761,Module 1,['REAC:R-HSA-913531']
1559,GO:BP,GO:0002292,T cell differentiation involved in immune response,0.007933963582309788,True,"""The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",84,59,5,21031,0.0847457627118644,0.05952380952380952,Module 0,"['GO:0002286', 'GO:0030217']"
1560,GO:BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,0.007996509347806704,True,"""The attachment of a leukocyte to vascular endothelial cell via adhesion molecules."" [GOC:add, GOC:bc, GOC:BHF, GOC:BHF_miRNA, PMID:23897866]",48,1478,14,21031,0.009472259810554804,0.2916666666666667,Module Singleton,['GO:0007159']
1561,GO:BP,GO:0043277,apoptotic cell clearance,0.007996509347806704,True,"""The recognition and removal of an apoptotic cell by a neighboring cell or by a phagocyte."" [GOC:rk, PMID:14685684]",48,1478,14,21031,0.009472259810554804,0.2916666666666667,Module Singleton,['GO:0006909']
1562,GO:BP,GO:0002275,myeloid cell activation involved in immune response,0.008019981542367353,True,"""A change in the morphology or behavior of a myeloid cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",98,52,5,21031,0.09615384615384616,0.05102040816326531,Module 2,"['GO:0002274', 'GO:0002366']"
1563,GO:BP,GO:0000086,G2/M transition of mitotic cell cycle,0.00807347190286766,True,"""The mitotic cell cycle transition by which a cell in G2 commits to M phase. The process begins when the kinase activity of M cyclin/CDK complex reaches a threshold high enough for the cell cycle to proceed. This is accomplished by activating a positive feedback loop that results in the accumulation of unphosphorylated and active M cyclin/CDK complex."" [GOC:mtg_cell_cycle]",138,1478,26,21031,0.017591339648173207,0.18840579710144928,Module Singleton,"['GO:0044772', 'GO:0044839']"
1564,GO:BP,GO:1904062,regulation of monoatomic cation transmembrane transport,0.008096907160084871,True,"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]",283,1478,42,21031,0.028416779431664412,0.14840989399293286,Module Singleton,"['GO:0034765', 'GO:0098655']"
1565,GO:BP,GO:0006880,intracellular sequestering of iron ion,0.008109402849515637,True,"""The process of binding or confining iron ions in an intracellular area such that they are separated from other components of a biological system."" [GOC:ai]",6,14,2,21031,0.14285714285714285,0.3333333333333333,Module 5,['GO:0097577']
1566,REAC,REAC:R-HSA-1280218,Adaptive Immune System,0.008238418872908757,True,Adaptive Immune System,809,40,12,10842,0.3,0.014833127317676144,Module 2,['REAC:R-HSA-168256']
1567,GO:MF,GO:0055102,lipase inhibitor activity,0.00831542598610564,True,"""Binds to and stops, prevents or reduces the activity of a lipase, an enzyme that catalyzes of the hydrolysis of a lipid."" [GOC:BHF, GOC:rl]",16,64,3,20212,0.046875,0.1875,Module 0,['GO:0004857']
1568,CORUM,CORUM:2692,SMAD3-SMAD4-cJun-cFos complex,0.008371640986454374,True,SMAD3-SMAD4-cJun-cFos complex,4,10,2,3383,0.2,0.5,Module 3,['CORUM:0000000']
1569,KEGG,KEGG:00480,Glutathione metabolism,0.00838339688327117,True,Glutathione metabolism,56,746,15,8484,0.020107238605898123,0.26785714285714285,Module Singleton,['KEGG:00000']
1570,HPA,HPA:0471463,skin 2; langerhans cells[High],0.008431380877708816,True,skin 2; langerhans cells[High],266,18,5,11019,0.2777777777777778,0.018796992481203006,Module 4,['HPA:0471462']
1571,GO:BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,0.008463514834279599,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]",36,1478,12,21031,0.008119079837618403,0.3333333333333333,Module Singleton,['GO:0019882']
1572,GO:BP,GO:0006954,inflammatory response,0.008507197102774512,True,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",829,52,11,21031,0.21153846153846154,0.013268998793727383,Module 2,['GO:0006952']
1573,GO:BP,GO:0003013,circulatory system process,0.008544892546557884,True,"""A organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism."" [GOC:mtg_cardio]",592,1478,72,21031,0.04871447902571042,0.12162162162162163,Module Singleton,['GO:0003008']
1574,GO:BP,GO:0042092,type 2 immune response,0.008554967493938284,True,"""An immune response which is associated with resistance to extracellular organisms such as helminths and pathological conditions such as allergy, which is orchestrated by the production of particular cytokines, most notably IL-4, IL-5, IL-10, and IL-13, by any of a variety of cell types including T-helper 2 cells, eosinophils, basophils, mast cells, and nuocytes, resulting in enhanced production of certain antibody isotypes and other effects."" [GOC:add, ISBN:0781735149, PMID:18000958, PMID:18007680, PMID:20065995, PMID:20200518]",42,1478,13,21031,0.008795669824086604,0.30952380952380953,Module Singleton,['GO:0006955']
1575,GO:CC,GO:0031252,cell leading edge,0.008593066610472327,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",427,64,8,22097,0.125,0.01873536299765808,Module 0,['GO:0110165']
1576,GO:BP,GO:0008015,blood circulation,0.00875444643112572,True,"""The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products."" [GOC:mtg_heart, ISBN:0192800825]",507,1478,64,21031,0.04330175913396482,0.126232741617357,Module Singleton,['GO:0003013']
1577,GO:MF,GO:0140297,DNA-binding transcription factor binding,0.008769298389987846,True,"""Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription."" [GOC:txnOH-2018]",490,36,7,20212,0.19444444444444445,0.014285714285714285,Module 3,['GO:0008134']
1578,GO:BP,GO:0006979,response to oxidative stress,0.008799201511428696,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]",393,1478,53,21031,0.03585926928281461,0.13486005089058525,Module Singleton,['GO:0006950']
1579,HPA,HPA:0461472,skin 1; lymphocytes[≥Medium],0.00888861507016123,True,skin 1; lymphocytes[≥Medium],574,27,8,11019,0.2962962962962963,0.013937282229965157,Module 3,['HPA:0461471']
1580,GO:BP,GO:0051234,establishment of localization,0.008903239237249009,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",4881,1478,415,21031,0.2807848443843031,0.08502356074574882,Module Singleton,['GO:0051179']
1581,HPA,HPA:0471392,skin 2; cells in basal layer[≥Medium],0.008962941433707025,True,skin 2; cells in basal layer[≥Medium],754,27,9,11019,0.3333333333333333,0.011936339522546418,Module 3,['HPA:0471391']
1582,GO:CC,GO:0030666,endocytic vesicle membrane,0.00900186117028224,True,"""The lipid bilayer surrounding an endocytic vesicle."" [GOC:mah]",200,1541,31,22097,0.020116807268007787,0.155,Module Singleton,"['GO:0030139', 'GO:0030659', 'GO:0098588']"
1583,GO:MF,GO:0005539,glycosaminoglycan binding,0.009007320877436189,True,"""Binding to a glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues."" [GOC:jl, ISBN:0198506732]",247,1449,37,20212,0.025534851621808144,0.14979757085020243,Module Singleton,['GO:0097367']
1584,GO:MF,GO:0017116,single-stranded DNA helicase activity,0.00900810949674471,True,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate, in the presence of single-stranded DNA; drives the unwinding of a DNA helix."" [GOC:jl]",23,1449,9,20212,0.006211180124223602,0.391304347826087,Module Singleton,['GO:0003678']
1585,HPA,HPA:0310442,lymph node; non-germinal center cells[≥Medium],0.009027719069040627,True,lymph node; non-germinal center cells[≥Medium],3989,18,15,11019,0.8333333333333334,0.0037603409375783405,Module 4,['HPA:0310441']
1586,HP,HP:0000979,Purpura,0.009041765522703953,True,"Purpura (from Latin: purpura, meaning \""purple\"") is the appearance of red or purple discolorations on the skin that do not blanch on applying pressure. They are caused by bleeding underneath the skin. This term refers to an abnormally increased susceptibility to developing purpura. Purpura are larger than petechiae.",125,400,26,4958,0.065,0.208,Module Singleton,['HP:0001933']
1587,GO:MF,GO:0042609,CD4 receptor binding,0.00907589856740664,True,"""Binding to a CD4, a receptor found on the surface of T cells, monocytes and macrophages."" [GOC:jl, MSH:D015704]",8,21,2,20212,0.09523809523809523,0.25,Module 4,['GO:0005102']
1588,TF,TF:M12173,Factor: GKLF; motif: NNCCMCRCCCN,0.009094080192899118,True,Factor: GKLF; motif: NNCCMCRCCCN,10282,66,52,20045,0.7878787878787878,0.0050573818323283405,Module 0,['TF:M00000']
1589,GO:BP,GO:0051336,regulation of hydrolase activity,0.009180700311161902,True,"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]",604,1478,73,21031,0.04939106901217862,0.12086092715231789,Module Singleton,['GO:0050790']
1590,GO:CC,GO:0031262,Ndc80 complex,0.009205831406346765,True,"""An essential outer kinetochore complex involved in the attachment of microtubule ends to the chromosomes during mitosis."" [GOC:vw, PMID:28502666, PMID:34810257]",4,1541,4,22097,0.0025957170668397143,1.0,Module Singleton,"['GO:0000940', 'GO:0032991']"
1591,WP,WP:WP5130,Th17 cell differentiation pathway,0.009214109719215099,True,Th17 cell differentiation pathway,69,27,4,8286,0.14814814814814814,0.057971014492753624,Module 3,['WP:000000']
1592,GO:CC,GO:0030055,cell-substrate junction,0.009332760912064378,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",432,64,8,22097,0.125,0.018518518518518517,Module 0,['GO:0070161']
1593,REAC,REAC:R-HSA-156711,Polo-like kinase mediated events,0.00934201944648719,True,Polo-like kinase mediated events,15,982,8,10842,0.008146639511201629,0.5333333333333333,Module Singleton,['REAC:R-HSA-69275']
1594,GO:CC,GO:1905368,peptidase complex,0.009452484700673383,True,"""A protein complex which is capable of peptidase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:1689240]",125,65,5,22097,0.07692307692307693,0.04,Module 1,['GO:1902494']
1595,HPA,HPA:0091012,cerebellum; molecular layer cells - nucleus[≥Medium],0.009462045584597362,True,cerebellum; molecular layer cells - nucleus[≥Medium],170,27,5,11019,0.18518518518518517,0.029411764705882353,Module 3,['HPA:0091011']
1596,GO:BP,GO:0045595,regulation of cell differentiation,0.009509642417958842,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1576,59,16,21031,0.2711864406779661,0.01015228426395939,Module 0,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
1597,GO:BP,GO:0008064,regulation of actin polymerization or depolymerization,0.009528058528076751,True,"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]",154,59,6,21031,0.1016949152542373,0.03896103896103896,Module 0,"['GO:0008154', 'GO:0030832', 'GO:0110053']"
1598,HPA,HPA:0461411,skin 1; cells in spinous layer[≥Low],0.009540290108798167,True,skin 1; cells in spinous layer[≥Low],760,27,9,11019,0.3333333333333333,0.011842105263157895,Module 3,['HPA:0460000']
1599,HPA,HPA:0481302,small intestine; enterocytes[≥Medium],0.009543842470896239,True,small intestine; enterocytes[≥Medium],440,922,62,11019,0.06724511930585683,0.1409090909090909,Module Singleton,['HPA:0481301']
1600,GO:BP,GO:0040017,positive regulation of locomotion,0.009563032535975086,True,"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",583,59,10,21031,0.1694915254237288,0.017152658662092625,Module 0,"['GO:0040011', 'GO:0040012', 'GO:0048518']"
1601,HP,HP:0003281,Increased circulating ferritin concentration,0.009594532904252192,True,Increased concentration of ferritin in the blood circulation.,50,400,15,4958,0.0375,0.3,Module Singleton,"['HP:0033331', 'HP:0040133']"
1602,GO:MF,GO:0044877,protein-containing complex binding,0.00960538332201535,True,"""Binding to a macromolecular complex."" [GOC:jl]",1752,21,9,20212,0.42857142857142855,0.005136986301369863,Module 4,['GO:0005488']
1603,MIRNA,MIRNA:hsa-miR-324-5p,hsa-miR-324-5p,0.009638037671607298,True,hsa-miR-324-5p,295,58,8,14819,0.13793103448275862,0.02711864406779661,Module 1,['MIRNA:000000']
1604,GO:BP,GO:0045576,mast cell activation,0.009664724819674389,True,"""The change in morphology and behavior of a mast cell resulting from exposure to a cytokine, chemokine, soluble factor, or to (at least in mammals) an antigen which the mast cell has specifically bound via IgE bound to Fc-epsilonRI receptors."" [GOC:mgi_curators, ISBN:0781735149]",69,1478,17,21031,0.011502029769959404,0.2463768115942029,Module Singleton,['GO:0002274']
1605,GO:CC,GO:0009897,external side of plasma membrane,0.009687374758721617,True,"""The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos, GOC:tb]",384,24,5,22097,0.20833333333333334,0.013020833333333334,Module 4,"['GO:0005886', 'GO:0009986', 'GO:0098552']"
1606,GO:CC,GO:0098791,Golgi apparatus subcompartment,0.009687374758721617,True,"""A compartment that consists of a lumen and an enclosing membrane, and is part of the Golgi apparatus."" [GOC:dos]",384,24,5,22097,0.20833333333333334,0.013020833333333334,Module 4,"['GO:0005794', 'GO:0031984']"
1607,HPA,HPA:0471391,skin 2; cells in basal layer[≥Low],0.009755237853067977,True,skin 2; cells in basal layer[≥Low],962,27,10,11019,0.37037037037037035,0.010395010395010396,Module 3,['HPA:0470000']
1608,GO:CC,GO:0005767,secondary lysosome,0.0097911857525003,True,"""Vacuole formed by the fusion of a lysosome with an organelle (autosome) or with a primary phagosome."" [GOC:jl, ISBN:0815316194]",21,14,2,22097,0.14285714285714285,0.09523809523809523,Module 5,['GO:0005764']
1609,REAC,REAC:R-HSA-68962,Activation of the pre-replicative complex,0.009861543995826477,True,Activation of the pre-replicative complex,33,982,12,10842,0.012219959266802444,0.36363636363636365,Module Singleton,"['REAC:R-HSA-69002', 'REAC:R-HSA-69206']"
1610,GO:BP,GO:0023056,positive regulation of signaling,0.009906641397926748,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1778,59,17,21031,0.288135593220339,0.009561304836895388,Module 0,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
1611,GO:BP,GO:0023052,signaling,0.009976091003052134,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",6447,59,35,21031,0.5932203389830508,0.0054288816503800215,Module 0,['GO:0050789']
1612,HPA,HPA:0131333,colon; mucosal lymphoid cells[High],0.010150429605018732,True,colon; mucosal lymphoid cells[High],155,47,6,11019,0.1276595744680851,0.03870967741935484,Module 1,['HPA:0131332']
1613,GO:BP,GO:0006816,calcium ion transport,0.010160013798544646,True,"""The directed movement of calcium (Ca) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",436,1478,57,21031,0.03856562922868741,0.13073394495412843,Module Singleton,['GO:0030001']
1614,GO:BP,GO:0002573,myeloid leukocyte differentiation,0.010265410278224791,True,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte lineage."" [GOC:add, PMID:16551251]",238,1478,37,21031,0.02503382949932341,0.15546218487394958,Module Singleton,"['GO:0002521', 'GO:0030099']"
1615,HP,HP:0033331,Acute phase response,0.010283709397178889,True,"Presence of one or more manifestations of the acute phase response. Acute phase proteins (APP) are blood proteins primarily synthesized by hepatocytes as part of the acute phase response (APR). The APR is part of the early-defense or innate immune system, which is triggered by different stimuli including trauma, infection, stress, neoplasia, and inflammation. The APR results in a complex systemic reaction with the goal of reestablishing homeostasis and promoting healing.",181,400,33,4958,0.0825,0.18232044198895028,Module Singleton,['HP:0001939']
1616,HPA,HPA:0461451,skin 1; hair follicles[≥Low],0.010289733221253424,True,skin 1; hair follicles[≥Low],367,52,9,11019,0.17307692307692307,0.02452316076294278,Module 0,['HPA:0460000']
1617,HPA,HPA:0350471,pancreas; exocrine glandular cells[≥Low],0.010290226242879836,True,pancreas; exocrine glandular cells[≥Low],6942,47,42,11019,0.8936170212765957,0.006050129645635264,Module 1,['HPA:0350000']
1618,GO:BP,GO:0002706,regulation of lymphocyte mediated immunity,0.010478001653333428,True,"""Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]",182,52,6,21031,0.11538461538461539,0.03296703296703297,Module 2,"['GO:0002449', 'GO:0002703']"
1619,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,0.010517468592745289,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",1253,37,11,21031,0.2972972972972973,0.008778930566640064,Module 3,"['GO:0006357', 'GO:0006366', 'GO:0045893']"
1620,GO:CC,GO:0034774,secretory granule lumen,0.010524584704511553,True,"""The volume enclosed by the membrane of a secretory granule."" [GOC:rph]",320,64,7,22097,0.109375,0.021875,Module 0,"['GO:0030141', 'GO:0060205']"
1621,GO:BP,GO:0045936,negative regulation of phosphate metabolic process,0.010594702422466493,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",355,1478,49,21031,0.033152909336941816,0.13802816901408452,Module Singleton,"['GO:0006796', 'GO:0010563', 'GO:0019220']"
1622,GO:BP,GO:0030832,regulation of actin filament length,0.010648537823445343,True,"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]",157,59,6,21031,0.1016949152542373,0.03821656050955414,Module 0,"['GO:0032535', 'GO:0032956']"
